Timestamp,Month,Day,Hour,Total Hours,Load,PV,Tou_Tariff,FiT,H2_Tariff
14/01/2023,1,6,12,324,2170.12,65.672,0.0978174,0.0489087,5.760576064
14/01/2023,1,6,13,325,2147.12,9.70623,0.0933507,0.04667535,3.869388288
14/01/2023,1,6,14,326,2010,113.035,0.0933408,0.0466704,5.760576064
14/01/2023,1,6,15,327,1931,0,0.0933318,0.0466659,3.708615744
14/01/2023,1,6,16,328,1945,0,0.0962487,0.04812435,3.818989888
14/01/2023,1,6,17,329,1919,0,0.0987129,0.04935645,5.760576064
14/01/2023,1,6,18,330,1655,0,0.1003203,0.05016015,5.760576064
14/01/2023,1,6,19,331,1846,0,0.0993969,0.04969845,4.188959936
14/01/2023,1,6,20,332,1817,0,0.0964701,0.04823505,5.457760128
14/01/2023,1,6,21,333,1599,0,0.0926001,0.04630005,5.406415104
14/01/2023,1,6,22,334,1494,0,0.0910116,0.0455058,3.8632204
15/01/2023,1,6,23,335,1535,0,0.0902322,0.0451161,2.8621444
15/01/2023,1,0,0,336,1644,0,0.0946377,0.04731885,5.760576064
15/01/2023,1,0,1,337,1915,0,0.0944838,0.0472419,2.265702176
15/01/2023,1,0,2,338,1883,0,0.0958518,0.0479259,4.064533952
15/01/2023,1,0,3,339,1918,0,0.0956781,0.04783905,3.366910944
15/01/2023,1,0,4,340,1852,0,0.0955719,0.04778595,2.956789008
15/01/2023,1,0,5,341,1886,0,0.0953991,0.04769955,5.127108352
15/01/2023,1,0,6,342,1946,0,0.0937413,0.04687065,4.759196784
15/01/2023,1,0,7,343,1924,0,0.0936648,0.0468324,2.438844112
15/01/2023,1,0,8,344,1944,0,0.0951192,0.0475596,5.760576064
15/01/2023,1,0,9,345,1884,0,0.093501,0.0467505,4.605018144
15/01/2023,1,0,10,346,1941,199.022,0.0928071,0.04640355,4.557316192
15/01/2023,1,0,11,347,1857,850.501,0.0934425,0.04672125,5.16315224
15/01/2023,1,0,12,348,1778,542.457,0.0932787,0.04663935,5.760576064
15/01/2023,1,0,13,349,1593,64.9283,0.0935685,0.04678425,4.360120704
15/01/2023,1,0,14,350,1551,666.873,0.0934425,0.04672125,4.864899792
15/01/2023,1,0,15,351,1647,0,0.0956781,0.04783905,5.63774528
15/01/2023,1,0,16,352,1505,0,0.0975285,0.04876425,5.64998192
15/01/2023,1,0,17,353,1704,0,0.0983475,0.04917375,2.634017152
15/01/2023,1,0,18,354,1821,0,0.1004571,0.05022855,2.101305856
